date,Temp_Out,Hum_Out,Dew_Pt,Wind_Speed,Hi_Speed,Bar,Rain,Rain_Rate
2022-07-28 10:00:00,23.40,81,19.90,4.00,5.40,1015.60,0.00,0.00
2022-07-28 10:10:00,23.20,82,20.00,4.00,5.40,1015.60,0.00,0.00
2022-07-28 10:20:00,23.20,82,19.90,4.90,5.80,1015.50,0.00,0.00
2022-07-28 10:30:00,23.50,81,20.00,4.50,5.80,1015.60,0.00,0.00
2022-07-28 10:40:00,23.60,80,19.90,4.50,5.80,1015.40,0.00,0.00
2022-07-28 10:50:00,23.40,81,20.00,4.50,5.80,1015.30,0.00,0.00
2022-07-28 11:00:00,23.50,80,19.80,4.50,5.80,1015.10,0.00,0.00
2022-07-28 11:10:00,23.60,80,19.90,4.50,5.40,1015.00,0.00,0.00
2022-07-28 11:20:00,23.70,79,19.90,4.50,5.40,1014.60,0.00,0.00
2022-07-28 11:30:00,24.10,79,20.20,4.00,4.90,1014.30,0.00,0.00
2022-07-28 11:40:00,24.30,78,20.20,4.00,4.90,1014.20,0.00,0.00
2022-07-28 11:50:00,24.60,77,20.30,3.60,4.50,1014.10,0.00,0.00
2022-07-28 12:00:00,24.80,75,20.00,3.10,4.50,1014.10,0.00,0.00
2022-07-28 12:10:00,25.20,72,19.80,3.10,4.50,1013.80,0.00,0.00
2022-07-28 12:20:00,25.30,74,20.40,3.10,4.00,1013.50,0.00,0.00
2022-07-28 12:30:00,25.20,75,20.40,2.70,3.60,1013.40,0.00,0.00
2022-07-28 12:40:00,25.20,74,20.20,1.80,2.70,1013.20,0.00,0.00
2022-07-28 12:50:00,25.30,77,21.00,2.20,2.70,1012.90,0.00,0.00
2022-07-28 13:00:00,25.30,73,20.10,2.20,3.10,1012.80,0.00,0.00
2022-07-28 13:10:00,25.80,69,19.70,2.70,3.60,1012.60,0.00,0.00
2022-07-28 13:20:00,25.90,71,20.30,2.70,3.10,1012.20,0.00,0.00
